appid,name,release_date,required_age,price,dlc_count,categories,genres,user_score,positive,negative,tags,review_text,explicit_expectations,has_explicit,expectations,dominant_aspect,dominant_sentiment
107410,Arma 3,2013-09-12,17,29.99,21,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'LAN PvP', 'Co-op', 'Online Co-op', 'LAN Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Captions available', 'Steam Workshop', 'Steam Leaderboards', 'Includes level editor']","['Action', 'Simulation', 'Strategy']",0,253199,26782,"{'Military': 6025, 'Action': 5782, 'Multiplayer': 5661, 'Shooter': 5246, 'Simulation': 5240, 'Realistic': 4488, 'First-Person': 4266, 'Open World': 3975, 'Tactical': 3847, 'FPS': 3805, 'War': 3543, 'Co-op': 3405, 'Strategy': 2778, 'Sandbox': 2742, 'Singleplayer': 2121, 'Moddable': 1980, 'Combat': 1948, 'Online Co-Op': 1896, 'Team-Based': 1782, 'Third-Person Shooter': 1749}",A significant step forward for the king of military simulation... Arma 3 is an unparalleled war story generator.,"[{'expectation': 'military simulation', 'aspect': 'gameplay'}]",True,"[{'aspect': 'gameplay', 'sentiment': 'positive'}]",gameplay,positive
107410,Arma 3,2013-09-12,17,29.99,21,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'LAN PvP', 'Co-op', 'Online Co-op', 'LAN Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Captions available', 'Steam Workshop', 'Steam Leaderboards', 'Includes level editor']","['Action', 'Simulation', 'Strategy']",0,253199,26782,"{'Military': 6025, 'Action': 5782, 'Multiplayer': 5661, 'Shooter': 5246, 'Simulation': 5240, 'Realistic': 4488, 'First-Person': 4266, 'Open World': 3975, 'Tactical': 3847, 'FPS': 3805, 'War': 3543, 'Co-op': 3405, 'Strategy': 2778, 'Sandbox': 2742, 'Singleplayer': 2121, 'Moddable': 1980, 'Combat': 1948, 'Online Co-Op': 1896, 'Team-Based': 1782, 'Third-Person Shooter': 1749}",Arma 3 ambition in re-creating so many elements of modern warfare will astound you.,"[{'expectation': 'modern warfare', 'aspect': 'gameplay'}]",True,"[{'aspect': 'gameplay', 'sentiment': 'positive'}]",gameplay,positive
433850,Z1 Battle Royale,2018-02-28,0,0.0,0,"['Multi-player', 'PvP', 'Online PvP', 'In-App Purchases']","['Action', 'Adventure', 'Free To Play', 'Massively Multiplayer']",0,113903,90515,"{'Survival': 2852, 'Massively Multiplayer': 1668, 'Multiplayer': 1639, 'Open World': 1534, 'Battle Royale': 1468, 'PvP': 1244, 'FPS': 1174, 'Action': 1083, 'Shooter': 1077, 'Free to Play': 963, 'Third-Person Shooter': 842, 'Zombies': 765, 'Co-op': 638, 'Early Access': 620, 'Online Co-Op': 615, 'Adventure': 570, 'First-Person': 504, 'Violent': 489, 'Gore': 354, 'Walking Simulator': 343}","With a variety of game modes, H1Z1 offers a solid Battle Royale experience with lots of customization unlocks.","[{'expectation': 'variety of game', 'aspect': 'gameplay'}]",True,"[{'aspect': 'gameplay', 'sentiment': 'neutral'}]",gameplay,neutral
433850,Z1 Battle Royale,2018-02-28,0,0.0,0,"['Multi-player', 'PvP', 'Online PvP', 'In-App Purchases']","['Action', 'Adventure', 'Free To Play', 'Massively Multiplayer']",0,113903,90515,"{'Survival': 2852, 'Massively Multiplayer': 1668, 'Multiplayer': 1639, 'Open World': 1534, 'Battle Royale': 1468, 'PvP': 1244, 'FPS': 1174, 'Action': 1083, 'Shooter': 1077, 'Free to Play': 963, 'Third-Person Shooter': 842, 'Zombies': 765, 'Co-op': 638, 'Early Access': 620, 'Online Co-Op': 615, 'Adventure': 570, 'First-Person': 504, 'Violent': 489, 'Gore': 354, 'Walking Simulator': 343}","H1Z1 does just enough to set itself apart from the Battle Royale crowd, and the adrenaline-pumping Auto Royale mode is a breath of fresh air.","[{'expectation': 'fresh air', 'aspect': 'innovation'}]",True,"[{'aspect': 'innovation', 'sentiment': 'positive'}]",innovation,positive
255710,Cities: Skylines,2015-03-10,0,29.99,65,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Includes level editor', 'Remote Play on Tablet', 'Family Sharing']","['Simulation', 'Strategy']",0,251370,18731,"{'City Builder': 5115, 'Simulation': 3696, 'Building': 3113, 'Management': 2577, 'Strategy': 2382, 'Sandbox': 2193, 'Singleplayer': 2104, 'Economy': 1823, 'Moddable': 1822, 'Resource Management': 1433, 'Mod': 1334, 'Realistic': 1046, 'Replay Value': 818, 'Casual': 771, 'Modern': 667, 'Real-Time with Pause': 642, 'Family Friendly': 607, 'Great Soundtrack': 508, 'Funny': 339, 'Action': 154}","The finest city builder in over a decade, Cities: Skylines's few flaws are so minor I only noticed them after hours of enjoyment.",[],False,[],,
255710,Cities: Skylines,2015-03-10,0,29.99,65,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Includes level editor', 'Remote Play on Tablet', 'Family Sharing']","['Simulation', 'Strategy']",0,251370,18731,"{'City Builder': 5115, 'Simulation': 3696, 'Building': 3113, 'Management': 2577, 'Strategy': 2382, 'Sandbox': 2193, 'Singleplayer': 2104, 'Economy': 1823, 'Moddable': 1822, 'Resource Management': 1433, 'Mod': 1334, 'Realistic': 1046, 'Replay Value': 818, 'Casual': 771, 'Modern': 667, 'Real-Time with Pause': 642, 'Family Friendly': 607, 'Great Soundtrack': 508, 'Funny': 339, 'Action': 154}","Through deep and rewarding gameplay, Colossal Order’s new simulation fills the increasingly noticeable void in the genre. Where others have failed, Cities: Skyline excels and delivers the new gold standard of modern city-builders.","[{'expectation': 'rewarding gameplay', 'aspect': 'progression'}]",True,"[{'aspect': 'progression', 'sentiment': 'positive'}]",progression,positive
255710,Cities: Skylines,2015-03-10,0,29.99,65,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Includes level editor', 'Remote Play on Tablet', 'Family Sharing']","['Simulation', 'Strategy']",0,251370,18731,"{'City Builder': 5115, 'Simulation': 3696, 'Building': 3113, 'Management': 2577, 'Strategy': 2382, 'Sandbox': 2193, 'Singleplayer': 2104, 'Economy': 1823, 'Moddable': 1822, 'Resource Management': 1433, 'Mod': 1334, 'Realistic': 1046, 'Replay Value': 818, 'Casual': 771, 'Modern': 667, 'Real-Time with Pause': 642, 'Family Friendly': 607, 'Great Soundtrack': 508, 'Funny': 339, 'Action': 154}","Cities: Skylines is a title that will eat up hours of your time, and with a commitment from the developers to continue support for the title in the future, and Steam Workshop integration, the huge amount of replayability the base game has will become even bigger. I wholeheartedly recommend this game and can’t wait to see what modders and Colossal Order have in store for us in the future.","[{'expectation': 'amount of replayability', 'aspect': 'story'}]",True,"[{'aspect': 'story', 'sentiment': 'positive'}]",story,positive
49520,Borderlands 2,2012-09-17,17,19.99,5,"['Single-player', 'Multi-player', 'Co-op', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Family Sharing']","['Action', 'RPG']",0,272096,17578,"{'Loot': 9734, 'Shooter': 9233, 'Action': 9125, 'Multiplayer': 7575, 'Co-op': 7444, 'Looter Shooter': 7159, 'FPS': 6884, 'RPG': 5539, 'First-Person': 5404, 'Funny': 5072, 'Comedy': 4846, 'Open World': 3514, 'Combat': 2972, 'Online Co-Op': 2138, 'Adventure': 2031, 'Action RPG': 1789, 'Dark Humor': 1705, 'Singleplayer': 1392, 'Memes': 1357, 'Sci-fi': 1324}","Prepare to level. Prepare to loot. Prepare to get lost in the hilarious, bizarre and wonderful world of Pandora.",[],False,[],,
49520,Borderlands 2,2012-09-17,17,19.99,5,"['Single-player', 'Multi-player', 'Co-op', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Family Sharing']","['Action', 'RPG']",0,272096,17578,"{'Loot': 9734, 'Shooter': 9233, 'Action': 9125, 'Multiplayer': 7575, 'Co-op': 7444, 'Looter Shooter': 7159, 'FPS': 6884, 'RPG': 5539, 'First-Person': 5404, 'Funny': 5072, 'Comedy': 4846, 'Open World': 3514, 'Combat': 2972, 'Online Co-Op': 2138, 'Adventure': 2031, 'Action RPG': 1789, 'Dark Humor': 1705, 'Singleplayer': 1392, 'Memes': 1357, 'Sci-fi': 1324}","Borderlands 2 stands out as Gearbox's magnum opus, and one of the most memorable and fun gaming rides I've ever been on.","[{'expectation': 'fun gaming', 'aspect': 'gameplay'}, {'expectation': 'gaming rides', 'aspect': 'gameplay'}]",True,"[{'aspect': 'gameplay', 'sentiment': 'positive'}, {'aspect': 'gameplay', 'sentiment': 'positive'}]",gameplay,positive
49520,Borderlands 2,2012-09-17,17,19.99,5,"['Single-player', 'Multi-player', 'Co-op', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Family Sharing']","['Action', 'RPG']",0,272096,17578,"{'Loot': 9734, 'Shooter': 9233, 'Action': 9125, 'Multiplayer': 7575, 'Co-op': 7444, 'Looter Shooter': 7159, 'FPS': 6884, 'RPG': 5539, 'First-Person': 5404, 'Funny': 5072, 'Comedy': 4846, 'Open World': 3514, 'Combat': 2972, 'Online Co-Op': 2138, 'Adventure': 2031, 'Action RPG': 1789, 'Dark Humor': 1705, 'Singleplayer': 1392, 'Memes': 1357, 'Sci-fi': 1324}","This is the game, and it makes Borderlands persistently fresh in a way other shooters never are.",[],False,[],,
594650,Hunt: Showdown 1896,2019-08-27,17,29.99,61,"['Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'In-App Purchases', 'Steam Leaderboards', 'Remote Play on Tablet', 'Remote Play on TV']",['Action'],0,178316,65549,"{'Open World': 2721, 'Extraction Shooter': 2580, 'Multiplayer': 2490, 'Atmospheric': 2483, 'Tactical': 2470, 'FPS': 2395, 'Perma Death': 2297, 'Western': 2282, 'PvP': 2267, 'Shooter': 2261, 'Horror': 2239, 'Online Co-Op': 2210, 'Survival Horror': 2190, 'Co-op': 2183, 'Difficult': 2166, 'Battle Royale': 2133, 'Team-Based': 2119, 'Action': 2073, 'Gore': 2016, 'Zombies': 1898}",Hunt: Showdown - The best Multiplayer-Shooter 2019 so far,[],False,[],,
594650,Hunt: Showdown 1896,2019-08-27,17,29.99,61,"['Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'In-App Purchases', 'Steam Leaderboards', 'Remote Play on Tablet', 'Remote Play on TV']",['Action'],0,178316,65549,"{'Open World': 2721, 'Extraction Shooter': 2580, 'Multiplayer': 2490, 'Atmospheric': 2483, 'Tactical': 2470, 'FPS': 2395, 'Perma Death': 2297, 'Western': 2282, 'PvP': 2267, 'Shooter': 2261, 'Horror': 2239, 'Online Co-Op': 2210, 'Survival Horror': 2190, 'Co-op': 2183, 'Difficult': 2166, 'Battle Royale': 2133, 'Team-Based': 2119, 'Action': 2073, 'Gore': 2016, 'Zombies': 1898}",Crytek release their best game yet - and one of the most original multiplayer shooters ever,"[{'expectation': 'best game', 'aspect': 'gameplay'}, {'expectation': 'most original multiplayer', 'aspect': 'community'}, {'expectation': 'original multiplayer', 'aspect': 'community'}, {'expectation': 'original multiplayer shooters', 'aspect': 'community'}]",True,"[{'aspect': 'gameplay', 'sentiment': 'positive'}, {'aspect': 'community', 'sentiment': 'positive'}, {'aspect': 'community', 'sentiment': 'positive'}, {'aspect': 'community', 'sentiment': 'positive'}]",community,positive
594650,Hunt: Showdown 1896,2019-08-27,17,29.99,61,"['Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'In-App Purchases', 'Steam Leaderboards', 'Remote Play on Tablet', 'Remote Play on TV']",['Action'],0,178316,65549,"{'Open World': 2721, 'Extraction Shooter': 2580, 'Multiplayer': 2490, 'Atmospheric': 2483, 'Tactical': 2470, 'FPS': 2395, 'Perma Death': 2297, 'Western': 2282, 'PvP': 2267, 'Shooter': 2261, 'Horror': 2239, 'Online Co-Op': 2210, 'Survival Horror': 2190, 'Co-op': 2183, 'Difficult': 2166, 'Battle Royale': 2133, 'Team-Based': 2119, 'Action': 2073, 'Gore': 2016, 'Zombies': 1898}",Hunt: Showdown offers one of the most strenuous multiplayer experiences I’ve ever had and I loved every second of it.,"[{'expectation': 'most strenuous multiplayer', 'aspect': 'community'}, {'expectation': 'strenuous multiplayer', 'aspect': 'community'}, {'expectation': 'strenuous multiplayer experiences', 'aspect': 'community'}]",True,"[{'aspect': 'community', 'sentiment': 'positive'}, {'aspect': 'community', 'sentiment': 'positive'}, {'aspect': 'community', 'sentiment': 'positive'}]",community,positive
72850,The Elder Scrolls V: Skyrim,2011-11-10,17,19.99,1,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Partial Controller Support', 'Steam Cloud', 'Family Sharing']",['RPG'],0,300564,16306,"{'Open World': 9968, 'RPG': 8666, 'Fantasy': 6191, 'Adventure': 5548, 'Dragons': 4814, 'Moddable': 4810, 'First-Person': 3956, 'Action': 3525, 'Medieval': 3459, 'Singleplayer': 3415, 'Magic': 3362, 'Story Rich': 2965, 'Great Soundtrack': 2824, 'Sandbox': 2504, 'Lore-Rich': 2455, 'Atmospheric': 2429, 'Character Customization': 2351, 'Action RPG': 1815, 'Third Person': 1745, 'Epic': 1545}",A Masterpiece,[],False,[],,
1426210,It Takes Two,2021-03-25,0,39.99,0,"['Multi-player', 'Co-op', 'Online Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play Together']","['Action', 'Adventure']",0,196478,9999,"{'Co-op': 2004, 'Multiplayer': 1377, 'Split Screen': 1114, 'Local Co-Op': 1085, 'Puzzle': 968, 'Online Co-Op': 958, 'Adventure': 795, 'Story Rich': 666, 'Co-op Campaign': 563, 'Local Multiplayer': 555, 'Puzzle-Platformer': 464, '3D Platformer': 418, 'Action-Adventure': 416, 'Emotional': 392, 'Platformer': 373, 'Action': 351, 'Exploration': 340, 'Atmospheric': 325, 'Minigames': 283, 'Female Protagonist': 267}",A roaring success. Hazelight's biggest triumph. An expertly designed cooperative experience.,"[{'expectation': 'cooperative experience', 'aspect': 'community'}]",True,"[{'aspect': 'community', 'sentiment': 'positive'}]",community,positive
1426210,It Takes Two,2021-03-25,0,39.99,0,"['Multi-player', 'Co-op', 'Online Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play Together']","['Action', 'Adventure']",0,196478,9999,"{'Co-op': 2004, 'Multiplayer': 1377, 'Split Screen': 1114, 'Local Co-Op': 1085, 'Puzzle': 968, 'Online Co-Op': 958, 'Adventure': 795, 'Story Rich': 666, 'Co-op Campaign': 563, 'Local Multiplayer': 555, 'Puzzle-Platformer': 464, '3D Platformer': 418, 'Action-Adventure': 416, 'Emotional': 392, 'Platformer': 373, 'Action': 351, 'Exploration': 340, 'Atmospheric': 325, 'Minigames': 283, 'Female Protagonist': 267}",Makes the most of what it means to offer truly co-operative gameplay,"[{'expectation': 'operative gameplay', 'aspect': 'gameplay'}]",True,"[{'aspect': 'gameplay', 'sentiment': 'positive'}]",gameplay,positive
1426210,It Takes Two,2021-03-25,0,39.99,0,"['Multi-player', 'Co-op', 'Online Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play Together']","['Action', 'Adventure']",0,196478,9999,"{'Co-op': 2004, 'Multiplayer': 1377, 'Split Screen': 1114, 'Local Co-Op': 1085, 'Puzzle': 968, 'Online Co-Op': 958, 'Adventure': 795, 'Story Rich': 666, 'Co-op Campaign': 563, 'Local Multiplayer': 555, 'Puzzle-Platformer': 464, '3D Platformer': 418, 'Action-Adventure': 416, 'Emotional': 392, 'Platformer': 373, 'Action': 351, 'Exploration': 340, 'Atmospheric': 325, 'Minigames': 283, 'Female Protagonist': 267}",It Takes Two is the best co-op game since Portal 2,"[{'expectation': 'best co-', 'aspect': 'community'}, {'expectation': 'op game', 'aspect': 'gameplay'}]",True,"[{'aspect': 'community', 'sentiment': 'positive'}, {'aspect': 'gameplay', 'sentiment': 'positive'}]",community,positive
319630,Life is Strange - Episode 1,2015-01-29,17,0.0,1,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Family Sharing']","['Action', 'Adventure']",0,161932,6417,"{'Story Rich': 6121, 'Choices Matter': 5023, 'Great Soundtrack': 4191, 'Female Protagonist': 3836, 'Time Travel': 3627, 'Atmospheric': 3453, 'Episodic': 3034, 'Singleplayer': 2957, 'Adventure': 2563, 'Time Manipulation': 2459, 'Multiple Endings': 2410, 'Mystery': 2315, 'Third Person': 1762, 'Point & Click': 1320, 'Indie': 1094, 'Walking Simulator': 853, 'Casual': 745, 'Action': 672, 'LGBTQ+': 484, 'Memes': 469}","The climax of Episode Two is one of the most compelling — and devastating — things I’ve ever experienced in a game, because it’s so real, so understandable. Dontnod nails it.",[],False,[],,
319630,Life is Strange - Episode 1,2015-01-29,17,0.0,1,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Family Sharing']","['Action', 'Adventure']",0,161932,6417,"{'Story Rich': 6121, 'Choices Matter': 5023, 'Great Soundtrack': 4191, 'Female Protagonist': 3836, 'Time Travel': 3627, 'Atmospheric': 3453, 'Episodic': 3034, 'Singleplayer': 2957, 'Adventure': 2563, 'Time Manipulation': 2459, 'Multiple Endings': 2410, 'Mystery': 2315, 'Third Person': 1762, 'Point & Click': 1320, 'Indie': 1094, 'Walking Simulator': 853, 'Casual': 745, 'Action': 672, 'LGBTQ+': 484, 'Memes': 469}",Essential,[],False,[],,
319630,Life is Strange - Episode 1,2015-01-29,17,0.0,1,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Family Sharing']","['Action', 'Adventure']",0,161932,6417,"{'Story Rich': 6121, 'Choices Matter': 5023, 'Great Soundtrack': 4191, 'Female Protagonist': 3836, 'Time Travel': 3627, 'Atmospheric': 3453, 'Episodic': 3034, 'Singleplayer': 2957, 'Adventure': 2563, 'Time Manipulation': 2459, 'Multiple Endings': 2410, 'Mystery': 2315, 'Third Person': 1762, 'Point & Click': 1320, 'Indie': 1094, 'Walking Simulator': 853, 'Casual': 745, 'Action': 672, 'LGBTQ+': 484, 'Memes': 469}",Best episodic adventure game out there.,"[{'expectation': 'episodic adventure game', 'aspect': 'gameplay'}]",True,"[{'aspect': 'gameplay', 'sentiment': 'positive'}]",gameplay,positive
435150,Divinity: Original Sin 2 - Definitive Edition,2017-09-14,0,44.99,3,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Shared/Split Screen PvP', 'Co-op', 'Online Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Captions available', 'Steam Workshop', 'Steam Cloud', 'Includes level editor', 'Remote Play on Tablet', 'Remote Play on TV', 'Remote Play Together', 'Family Sharing']","['Adventure', 'RPG', 'Strategy']",0,179788,7811,"{'Tactical RPG': 3141, 'RPG': 3117, 'Turn-Based Strategy': 3087, 'Story Rich': 3008, 'Fantasy': 2962, 'Character Customization': 2937, 'CRPG': 2927, 'Exploration': 2919, 'Party-Based RPG': 2901, 'Strategy RPG': 2815, 'PvP': 2705, 'Female Protagonist': 2657, 'Co-op Campaign': 1710, 'Local Co-Op': 1581, 'Choices Matter': 1514, 'Isometric': 1473, 'Romance': 1464, 'Strategy': 1447, 'Moddable': 1409, 'Funny': 1389}",One of the most captivating role-playing games ever made,"[{'expectation': 'most captivating role', 'aspect': 'audio'}]",True,"[{'aspect': 'audio', 'sentiment': 'positive'}]",audio,positive
