Unnamed: 0,appid,name,release_date,required_age,price,dlc_count,categories,genres,user_score,positive,negative,tags,review_text,explicit_expectations,has_explicit,expectations,ABSA_expectations,dominant_aspect,dominant_sentiment
363,304430,INSIDE,2016-07-07,0,19.99,0,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']","['Action', 'Adventure', 'Indie']",0,63884,2044,"{'2.5D': 1224, 'Puzzle-Platformer': 1126, 'Atmospheric': 1119, 'Dark': 1101, 'Story Rich': 1085, 'Cinematic': 1077, 'Horror': 1074, 'Indie': 1073, 'Singleplayer': 1068, 'Adventure': 1061, 'Multiple Endings': 1041, '2D Platformer': 1029, 'Platformer': 1024, 'Minimalist': 1023, 'Puzzle': 1022, 'Ambient': 1022, 'Action-Adventure': 1021, 'Narrative': 1018, 'Controller': 1017, 'Action': 1005}","The universe Inside depicts is one of the eeriest, most captivating settings I've ever encountered in a game.",[],False,"[{'expectation': 'most captivating settings', 'aspect': 'audio'}]","[{'aspect': 'audio', 'sentiment': 'neutral'}]",audio,neutral
366,504370,Battlerite,2017-11-08,0,0.0,4,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'In-App Purchases', 'Steam Cloud']","['Action', 'Free To Play']",0,50222,9192,"{'PvP': 909, 'Multiplayer': 785, 'MOBA': 659, 'Competitive': 622, 'Action': 526, 'Free to Play': 523, 'Arena Shooter': 424, 'Fast-Paced': 377, 'Team-Based': 340, 'Fighting': 315, 'Top-Down': 290, 'Early Access': 185, 'Strategy': 158, 'e-sports': 140, 'Difficult': 116, 'Great Soundtrack': 83, 'RPG': 81, 'Top-Down Shooter': 77, 'Hack and Slash': 74, 'Atmospheric': 60}","Battlerite does a great job of taking a loved MOBA feature, and focusing on making it the best it can be.",[],False,"[{'expectation': 'loved MOBA', 'aspect': 'gameplay'}, {'expectation': 'best it can be', 'aspect': 'performance'}]","[{'aspect': 'gameplay', 'sentiment': 'positive'}, {'aspect': 'performance', 'sentiment': 'positive'}]",gameplay,positive
368,1888160,ARMORED CORE™ VI FIRES OF RUBICON™,2023-08-24,13,59.99,0,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud', 'Family Sharing']",['Action'],0,68323,6465,"{'Mechs': 1034, 'Character Customization': 769, 'Action': 763, 'Robots': 747, 'Third Person': 716, 'Combat': 694, 'Fast-Paced': 669, 'Sci-fi': 645, '3D': 640, 'Souls-like': 630, 'Multiplayer': 614, 'Futuristic': 592, 'Post-apocalyptic': 578, 'Singleplayer': 570, 'Difficult': 530, 'Vehicular Combat': 514, 'Soundtrack': 498, 'Military': 464, 'Action-Adventure': 388, 'Atmospheric': 360}",Armored Core 6 Fires of Rubicon is nothing short of a masterpiece.,[],False,"[{'expectation': 'masterpiece of art', 'aspect': 'graphics'}]","[{'aspect': 'graphics', 'sentiment': 'positive'}]",graphics,positive
373,779340,Total War: THREE KINGDOMS,2019-05-23,0,59.99,12,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'LAN PvP', 'Co-op', 'Online Co-op', 'LAN Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']","['Action', 'Strategy']",0,74197,28656,"{'Strategy': 2741, 'Historical': 2091, 'War': 1627, 'Turn-Based Strategy': 1315, 'Grand Strategy': 1141, 'RTS': 1079, 'Military': 822, 'Multiplayer': 735, 'Tactical': 721, 'Singleplayer': 550, 'Real Time Tactics': 437, 'Action': 393, 'Turn-Based': 374, 'Great Soundtrack': 364, 'Co-op': 342, 'Simulation': 280, 'Sandbox': 222, 'Violent': 201, 'Fantasy': 172, 'Destruction': 133}",The example for all games of its breed,[],False,"[{'expectation': 'all games', 'aspect': 'gameplay'}, {'expectation': 'genre', 'aspect': 'innovation'}]","[{'aspect': 'gameplay', 'sentiment': 'positive'}, {'aspect': 'innovation', 'sentiment': 'positive'}]",gameplay,positive
374,779340,Total War: THREE KINGDOMS,2019-05-23,0,59.99,12,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'LAN PvP', 'Co-op', 'Online Co-op', 'LAN Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']","['Action', 'Strategy']",0,74197,28656,"{'Strategy': 2741, 'Historical': 2091, 'War': 1627, 'Turn-Based Strategy': 1315, 'Grand Strategy': 1141, 'RTS': 1079, 'Military': 822, 'Multiplayer': 735, 'Tactical': 721, 'Singleplayer': 550, 'Real Time Tactics': 437, 'Action': 393, 'Turn-Based': 374, 'Great Soundtrack': 364, 'Co-op': 342, 'Simulation': 280, 'Sandbox': 222, 'Violent': 201, 'Fantasy': 172, 'Destruction': 133}","Supremely balanced, intelligent, and deeply strategic",[],False,"[{'expectation': 'deeply strategic', 'aspect': 'progression'}]","[{'aspect': 'progression', 'sentiment': 'positive'}]",progression,positive
375,779340,Total War: THREE KINGDOMS,2019-05-23,0,59.99,12,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'LAN PvP', 'Co-op', 'Online Co-op', 'LAN Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']","['Action', 'Strategy']",0,74197,28656,"{'Strategy': 2741, 'Historical': 2091, 'War': 1627, 'Turn-Based Strategy': 1315, 'Grand Strategy': 1141, 'RTS': 1079, 'Military': 822, 'Multiplayer': 735, 'Tactical': 721, 'Singleplayer': 550, 'Real Time Tactics': 437, 'Action': 393, 'Turn-Based': 374, 'Great Soundtrack': 364, 'Co-op': 342, 'Simulation': 280, 'Sandbox': 222, 'Violent': 201, 'Fantasy': 172, 'Destruction': 133}",The best historical entry in the series so far,[],False,"[{'expectation': 'historical entry', 'aspect': 'progression'}]","[{'aspect': 'progression', 'sentiment': 'positive'}]",progression,positive
377,1363080,Manor Lords,2024-04-26,0,39.99,0,"['Single-player', 'Steam Achievements', 'Steam Cloud', 'Family Sharing']","['Simulation', 'Strategy', 'Early Access']",0,59810,9116,"{'City Builder': 1083, 'Strategy': 1074, 'Simulation': 1056, 'Base-Building': 1049, 'Management': 1045, 'Building': 1029, 'Singleplayer': 1024, 'Grand Strategy': 1020, 'Open World': 1019, 'Sandbox': 1018, 'Historical': 1018, 'RTS': 1011, 'Moddable': 1002, 'Resource Management': 996, '4X': 994, 'Replay Value': 991, 'Real-Time with Pause': 991, 'Economy': 982, 'Colony Sim': 977, 'Early Access': 971}","Manor Lords enters Early Access as one of the most impressive, ambitious city builders yet.",[],False,"[{'expectation': 'ambitious city', 'aspect': 'graphics'}, {'expectation': 'city builders', 'aspect': 'community'}]","[{'aspect': 'graphics', 'sentiment': 'positive'}, {'aspect': 'community', 'sentiment': 'positive'}]",graphics,positive
378,1363080,Manor Lords,2024-04-26,0,39.99,0,"['Single-player', 'Steam Achievements', 'Steam Cloud', 'Family Sharing']","['Simulation', 'Strategy', 'Early Access']",0,59810,9116,"{'City Builder': 1083, 'Strategy': 1074, 'Simulation': 1056, 'Base-Building': 1049, 'Management': 1045, 'Building': 1029, 'Singleplayer': 1024, 'Grand Strategy': 1020, 'Open World': 1019, 'Sandbox': 1018, 'Historical': 1018, 'RTS': 1011, 'Moddable': 1002, 'Resource Management': 996, '4X': 994, 'Replay Value': 991, 'Real-Time with Pause': 991, 'Economy': 982, 'Colony Sim': 977, 'Early Access': 971}",Manor Lords looks like Braveheart meets Banished,[],False,"[{'expectation': 'Battleheart meets', 'aspect': 'gameplay'}]","[{'aspect': 'gameplay', 'sentiment': 'neutral'}]",gameplay,neutral
379,241930,Middle-earth™: Shadow of Mordor™,2014-09-30,0,3.99,16,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']",[],0,82459,6786,"{'Open World': 1545, 'Action': 1439, 'Fantasy': 1142, 'Adventure': 1067, 'Third Person': 1002, 'Stealth': 937, 'Singleplayer': 920, 'RPG': 859, 'Action RPG': 636, 'Assassin': 589, 'Hack and Slash': 576, 'Gore': 535, 'Parkour': 511, 'Story Rich': 458, 'Atmospheric': 457, 'Dark Fantasy': 431, 'Magic': 420, 'Lore-Rich': 417, 'Based On A Novel': 323, 'Sandbox': 281}",AMAZING,[],False,[],[],,
380,241930,Middle-earth™: Shadow of Mordor™,2014-09-30,0,3.99,16,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']",[],0,82459,6786,"{'Open World': 1545, 'Action': 1439, 'Fantasy': 1142, 'Adventure': 1067, 'Third Person': 1002, 'Stealth': 937, 'Singleplayer': 920, 'RPG': 859, 'Action RPG': 636, 'Assassin': 589, 'Hack and Slash': 576, 'Gore': 535, 'Parkour': 511, 'Story Rich': 458, 'Atmospheric': 457, 'Dark Fantasy': 431, 'Magic': 420, 'Lore-Rich': 417, 'Based On A Novel': 323, 'Sandbox': 281}",Revolutionary,[],False,[],[],,
381,241930,Middle-earth™: Shadow of Mordor™,2014-09-30,0,3.99,16,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']",[],0,82459,6786,"{'Open World': 1545, 'Action': 1439, 'Fantasy': 1142, 'Adventure': 1067, 'Third Person': 1002, 'Stealth': 937, 'Singleplayer': 920, 'RPG': 859, 'Action RPG': 636, 'Assassin': 589, 'Hack and Slash': 576, 'Gore': 535, 'Parkour': 511, 'Story Rich': 458, 'Atmospheric': 457, 'Dark Fantasy': 431, 'Magic': 420, 'Lore-Rich': 417, 'Based On A Novel': 323, 'Sandbox': 281}",Remarkable,[],False,[],[],,
384,1771300,Kingdom Come: Deliverance II,2025-02-04,0,59.99,2,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']","['Action', 'Adventure', 'RPG']",0,70637,4776,"{'RPG': 1519, 'Medieval': 1457, 'Open World': 1408, 'Singleplayer': 1340, 'Realistic': 1144, 'First-Person': 1119, 'Story Rich': 1079, 'Adventure': 965, 'Action': 913, 'Combat': 833, 'Historical': 806, 'Political': 799, 'Swordplay': 776, 'Immersive': 736, 'Alternate History': 691, 'Choices Matter': 686, 'Atmospheric': 685, 'LGBTQ+': 675, 'Action-Adventure': 607, '3D': 524}",A must play medieval RPG.,[],False,"[{'expectation': 'martial RPG', 'aspect': 'gameplay'}]","[{'aspect': 'gameplay', 'sentiment': 'positive'}]",gameplay,positive
385,233450,Prison Architect,2015-10-06,0,29.99,12,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Includes level editor', 'Family Sharing']","['Indie', 'Simulation', 'Strategy']",0,63997,7779,"{'Simulation': 1975, 'Building': 1881, 'Sandbox': 1796, 'Base-Building': 1767, 'Colony Sim': 1742, 'Strategy': 1741, 'Management': 1703, 'City Builder': 1576, '2D': 1566, 'Top-Down': 1547, 'Multiplayer': 1110, 'Resource Management': 1083, 'Economy': 1079, 'Singleplayer': 1051, 'Moddable': 1029, 'Capitalism': 1025, 'Funny': 1007, 'Replay Value': 890, 'Indie': 883, 'Casual': 334}","Prison Architect chills me to the bone. If played haphazardly it can be a wonderful farce rich with hilarious anecdotes, but played patiently and carefully it’s a horror game, a top-down voyage into the heart of darkness, an eternal raging fire I forever try but can only fail to douse.",[],False,"[{'expectation': 'hilarity game', 'aspect': 'gameplay'}, {'expectation': 'eternal raging fire', 'aspect': 'progression'}]","[{'aspect': 'gameplay', 'sentiment': 'positive'}, {'aspect': 'progression', 'sentiment': 'positive'}]",gameplay,positive
387,638970,Yakuza 0,2018-08-01,17,19.99,0,"['Single-player', 'Multi-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Family Sharing']","['Action', 'Adventure', 'RPG']",0,68877,3150,"{'Story Rich': 719, 'Action': 698, ""Beat 'em up"": 576, 'Great Soundtrack': 542, 'Crime': 483, 'Open World': 481, 'RPG': 425, 'Minigames': 423, 'Funny': 415, 'Singleplayer': 405, 'Violent': 388, 'Mature': 370, 'Adventure': 361, 'Comedy': 338, 'Sexual Content': 326, 'Third Person': 316, 'Drama': 311, 'Atmospheric': 243, 'JRPG': 179, 'Dating Sim': 151}","Yakuza 0 is a fantastic title for those who enjoy a game with droves of story, brawling, and a little bit of strange humour. I will be continuing playing through towards 100% over these coming weeks, which is the first time I’ve said that about a game in a long, long time.",[],False,"[{'expectation': 'fantastic title', 'aspect': 'story'}, {'expectation': 'strange humour', 'aspect': 'humor'}]","[{'aspect': 'story', 'sentiment': 'positive'}, {'aspect': 'humor', 'sentiment': 'positive'}]",story,positive
388,638970,Yakuza 0,2018-08-01,17,19.99,0,"['Single-player', 'Multi-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Family Sharing']","['Action', 'Adventure', 'RPG']",0,68877,3150,"{'Story Rich': 719, 'Action': 698, ""Beat 'em up"": 576, 'Great Soundtrack': 542, 'Crime': 483, 'Open World': 481, 'RPG': 425, 'Minigames': 423, 'Funny': 415, 'Singleplayer': 405, 'Violent': 388, 'Mature': 370, 'Adventure': 361, 'Comedy': 338, 'Sexual Content': 326, 'Third Person': 316, 'Drama': 311, 'Atmospheric': 243, 'JRPG': 179, 'Dating Sim': 151}","Yakuza’s debut on PC is long overdue, but you couldn’t have asked for a stronger start.",[],False,"[{'expectation': 'stronger start', 'aspect': 'progression'}]","[{'aspect': 'progression', 'sentiment': 'positive'}]",progression,positive
390,206420,Saints Row IV: Re-Elected,2013-08-19,17,19.99,0,"['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Remote Play on TV', 'Family Sharing']","['Action', 'Adventure']",0,67792,9302,"{'Open World': 1739, 'Action': 1437, 'Comedy': 1345, 'Co-op': 940, 'Third-Person Shooter': 851, 'Superhero': 813, 'Character Customization': 812, 'Sandbox': 747, 'Funny': 722, 'Third Person': 651, 'Adventure': 601, 'Online Co-Op': 578, 'Aliens': 537, 'Parody ': 506, 'Multiplayer': 443, 'Singleplayer': 375, 'Great Soundtrack': 374, 'Sci-fi': 371, 'Dark Humor': 356, 'Female Protagonist': 325}",Saints Row 4 is a modern classic befitting the insane legacy of the 3rd Street Saints.,[],False,"[{'expectation': 'modern classic', 'aspect': 'innovation'}, {'expectation': 'stupid legacy', 'aspect': 'value'}]","[{'aspect': 'innovation', 'sentiment': 'positive'}, {'aspect': 'value', 'sentiment': 'positive'}]",innovation,positive
392,493340,Planet Coaster,2016-11-17,0,44.99,11,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Family Sharing']","['Action', 'Adventure', 'Casual', 'Simulation', 'Strategy']",0,63446,6075,"{'Simulation': 1225, 'Building': 1141, 'Management': 956, 'Sandbox': 887, 'Family Friendly': 866, 'Relaxing': 609, 'Strategy': 598, 'Singleplayer': 595, 'Realistic': 592, 'Economy': 591, 'Funny': 586, 'Great Soundtrack': 578, 'Atmospheric': 572, 'Colorful': 568, 'Third Person': 557, 'City Builder': 349, 'Casual': 322, 'God Game': 311, '3D': 310, 'Multiplayer': 299}","A game that occupies your thoughts when you're not playing it, and it's thoroughly captivating when you are.",[],False,"[{'expectation': 'thoughts', 'aspect': 'thought'}]","[{'aspect': 'thought', 'sentiment': 'positive'}]",thought,positive
394,493340,Planet Coaster,2016-11-17,0,44.99,11,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Family Sharing']","['Action', 'Adventure', 'Casual', 'Simulation', 'Strategy']",0,63446,6075,"{'Simulation': 1225, 'Building': 1141, 'Management': 956, 'Sandbox': 887, 'Family Friendly': 866, 'Relaxing': 609, 'Strategy': 598, 'Singleplayer': 595, 'Realistic': 592, 'Economy': 591, 'Funny': 586, 'Great Soundtrack': 578, 'Atmospheric': 572, 'Colorful': 568, 'Third Person': 557, 'City Builder': 349, 'Casual': 322, 'God Game': 311, '3D': 310, 'Multiplayer': 299}",Planet Coaster is just about everything I could have asked for in a modern resurrection of the theme park sim genre - and then some.,[],False,"[{'expectation': 'modern resurrection', 'aspect': 'innovation'}, {'expectation': 'sim genre', 'aspect': 'innovation'}]","[{'aspect': 'innovation', 'sentiment': 'positive'}, {'aspect': 'innovation', 'sentiment': 'positive'}]",innovation,positive
395,274170,Hotline Miami 2: Wrong Number,2015-03-10,17,2.24,1,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Workshop', 'Steam Cloud', 'Steam Leaderboards', 'Includes level editor', 'Remote Play on TV', 'Family Sharing']","['Action', 'Indie']",0,60382,3797,"{'Great Soundtrack': 1967, 'Gore': 1577, 'Pixel Graphics': 1446, 'Violent': 1422, 'Action': 1307, 'Fast-Paced': 1238, 'Difficult': 1205, 'Retro': 981, 'Top-Down': 967, '1980s': 926, 'Indie': 916, 'Singleplayer': 823, 'Top-Down Shooter': 763, 'Atmospheric': 760, 'Blood': 685, '2D': 625, 'Shooter': 583, 'Level Editor': 489, 'Arcade': 477, ""1990's"": 456}","In almost every way, Hotline Miami 2 is a marked improvement on an already tremendous formula.",[],False,"[{'expectation': 'marked improvement', 'aspect': 'performance'}, {'expectation': 'extraordinary formula', 'aspect': 'innovation'}]","[{'aspect': 'performance', 'sentiment': 'positive'}, {'aspect': 'innovation', 'sentiment': 'positive'}]",performance,positive
397,274170,Hotline Miami 2: Wrong Number,2015-03-10,17,2.24,1,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Workshop', 'Steam Cloud', 'Steam Leaderboards', 'Includes level editor', 'Remote Play on TV', 'Family Sharing']","['Action', 'Indie']",0,60382,3797,"{'Great Soundtrack': 1967, 'Gore': 1577, 'Pixel Graphics': 1446, 'Violent': 1422, 'Action': 1307, 'Fast-Paced': 1238, 'Difficult': 1205, 'Retro': 981, 'Top-Down': 967, '1980s': 926, 'Indie': 916, 'Singleplayer': 823, 'Top-Down Shooter': 763, 'Atmospheric': 760, 'Blood': 685, '2D': 625, 'Shooter': 583, 'Level Editor': 489, 'Arcade': 477, ""1990's"": 456}",Hotline Miami 2: Wrong Number is unapologetic and unforgettable.,[],False,"[{'expectation': 'wrong number', 'aspect': 'progression'}]","[{'aspect': 'progression', 'sentiment': 'negative'}]",progression,negative
398,752590,A Plague Tale: Innocence,2019-05-14,17,7.99,1,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Family Sharing']","['Action', 'Adventure']",0,58010,4066,"{'Story Rich': 849, 'Adventure': 716, 'Stealth': 579, 'Female Protagonist': 575, 'Medieval': 566, 'Atmospheric': 509, 'Singleplayer': 467, 'Third Person': 379, 'Action': 376, 'Dark': 321, 'Horror': 300, 'Great Soundtrack': 285, 'Historical': 281, 'Emotional': 243, 'Violent': 233, 'Survival': 215, 'Puzzle': 196, 'Dark Fantasy': 186, 'Post-apocalyptic': 117, 'Walking Simulator': 83}",Cinematic delights every step of the way,[],False,"[{'expectation': 'cinematic delights', 'aspect': 'animation'}]","[{'aspect': 'animation', 'sentiment': 'positive'}]",animation,positive
399,752590,A Plague Tale: Innocence,2019-05-14,17,7.99,1,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Family Sharing']","['Action', 'Adventure']",0,58010,4066,"{'Story Rich': 849, 'Adventure': 716, 'Stealth': 579, 'Female Protagonist': 575, 'Medieval': 566, 'Atmospheric': 509, 'Singleplayer': 467, 'Third Person': 379, 'Action': 376, 'Dark': 321, 'Horror': 300, 'Great Soundtrack': 285, 'Historical': 281, 'Emotional': 243, 'Violent': 233, 'Survival': 215, 'Puzzle': 196, 'Dark Fantasy': 186, 'Post-apocalyptic': 117, 'Walking Simulator': 83}",A Plague Tale’s story is immediately compelling,[],False,"[{'expectation': 'story is immediately compelling', 'aspect': 'story'}]","[{'aspect': 'story', 'sentiment': 'positive'}]",story,positive
400,752590,A Plague Tale: Innocence,2019-05-14,17,7.99,1,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Family Sharing']","['Action', 'Adventure']",0,58010,4066,"{'Story Rich': 849, 'Adventure': 716, 'Stealth': 579, 'Female Protagonist': 575, 'Medieval': 566, 'Atmospheric': 509, 'Singleplayer': 467, 'Third Person': 379, 'Action': 376, 'Dark': 321, 'Horror': 300, 'Great Soundtrack': 285, 'Historical': 281, 'Emotional': 243, 'Violent': 233, 'Survival': 215, 'Puzzle': 196, 'Dark Fantasy': 186, 'Post-apocalyptic': 117, 'Walking Simulator': 83}","Gripping, heartbreaking",[],False,"[{'expectation': 'heartbreaking', 'aspect': 'story'}]","[{'aspect': 'story', 'sentiment': 'positive'}]",story,positive
